function,bufferSize,PKNumber,chunkSize,genName,time
4cond_consumer,200,10,83,standard,30116.0
4cond_producer,200,10,83,standard,192756.0
4cond_consumer,200,10,84,standard,2032971.0
4cond_producer,200,10,84,standard,29211.0
4cond_consumer,200,10,85,standard,885987.0
4cond_producer,200,10,85,standard,501825.0
4cond_consumer,200,10,86,standard,30663.0
4cond_producer,200,10,86,standard,32270.0
4cond_consumer,200,10,87,standard,262591.0
4cond_producer,200,10,87,standard,31970.0
4cond_consumer,200,10,88,standard,31444.0
4cond_producer,200,10,88,standard,31554.0
4cond_consumer,200,10,89,standard,1166077.0
4cond_producer,200,10,89,standard,919904.0
4cond_consumer,200,10,90,standard,634477.0
4cond_producer,200,10,90,standard,31205.0
4cond_consumer,200,10,91,standard,31899.0
4cond_producer,200,10,91,standard,1045253.0
4cond_consumer,200,10,92,standard,32826.0
4cond_producer,200,10,92,standard,165634.0
4cond_consumer,200,10,93,standard,33613.0
4cond_producer,200,10,93,standard,32612.0
4cond_consumer,200,10,94,standard,334032.0
4cond_producer,200,10,94,standard,33436.0
4cond_consumer,200,10,95,standard,253925.0
4cond_producer,200,10,95,standard,33972.0
4cond_consumer,200,10,96,standard,46903.0
4cond_producer,200,10,96,standard,33218.0
4cond_consumer,200,10,97,standard,488557.0
4cond_producer,200,10,97,standard,702946.0
4cond_consumer,200,10,98,standard,35647.0
4cond_producer,200,10,98,standard,34617.0
4cond_consumer,200,10,99,standard,35392.0
4cond_producer,200,10,99,standard,35279.0
4cond_consumer,200,10,100,standard,35577.0
4cond_producer,200,10,100,standard,35115.0
4cond_consumer,200,10,101,standard,74789.0
4cond_producer,200,10,101,standard,34454.0
4cond_consumer,200,10,102,standard,397441.0
4cond_producer,200,10,102,standard,36669.0
4cond_consumer,200,10,103,standard,894150.0
4cond_producer,200,10,103,standard,129370.0
4cond_consumer,200,10,104,standard,147206.0
4cond_producer,200,10,104,standard,814968.0
4cond_consumer,200,10,105,standard,1850946.0
4cond_producer,200,10,105,standard,74455.0
4cond_consumer,200,10,106,standard,296227.0
4cond_producer,200,10,106,standard,1405004.0
4cond_consumer,200,10,107,standard,36148.0
4cond_producer,200,10,107,standard,254913.0
4cond_consumer,200,10,108,standard,37526.0
4cond_producer,200,10,108,standard,37050.0
4cond_consumer,200,10,109,standard,38396.0
4cond_producer,200,10,109,standard,1753844.0
4cond_consumer,200,10,110,standard,877030.0
4cond_producer,200,10,110,standard,37237.0
4cond_consumer,200,10,111,standard,416343.0
4cond_producer,200,10,111,standard,456996.0
4cond_consumer,200,10,112,standard,39750.0
4cond_producer,200,10,112,standard,38937.0
4cond_consumer,200,10,113,standard,40595.0
4cond_producer,200,10,113,standard,41021.0
4cond_consumer,200,10,114,standard,39215.0
4cond_producer,200,10,114,standard,388449.0
4cond_consumer,200,10,115,standard,39931.0
4cond_producer,200,10,115,standard,741111.0
4cond_consumer,200,10,116,standard,40589.0
4cond_producer,200,10,116,standard,41713.0
4cond_consumer,200,10,117,standard,40608.0
4cond_producer,200,10,117,standard,41924.0
4cond_consumer,200,10,118,standard,42099.0
4cond_producer,200,10,118,standard,39910.0
4cond_consumer,200,10,119,standard,212352.0
4cond_producer,200,10,119,standard,328403.0
4cond_consumer,200,10,120,standard,41382.0
4cond_producer,200,10,120,standard,671576.0
4cond_consumer,200,10,121,standard,101781.0
4cond_producer,200,10,121,standard,248051.0
4cond_consumer,200,10,122,standard,42407.0
4cond_producer,200,10,122,standard,41905.0
4cond_consumer,200,10,123,standard,124487.0
4cond_producer,200,10,123,standard,1661735.0
4cond_consumer,200,10,124,standard,133161.0
4cond_producer,200,10,124,standard,43116.0
4cond_consumer,200,10,125,standard,78505.0
4cond_producer,200,10,125,standard,1305888.0
4cond_consumer,200,10,126,standard,42947.0
4cond_producer,200,10,126,standard,783336.0
4cond_consumer,200,10,127,standard,1008568.0
4cond_producer,200,10,127,standard,50109.0
4cond_consumer,200,10,128,standard,44194.0
4cond_producer,200,10,128,standard,1497621.0
4cond_consumer,200,10,129,standard,1545619.0
4cond_producer,200,10,129,standard,43634.0
4cond_consumer,200,10,130,standard,603180.0
4cond_producer,200,10,130,standard,473833.0
4cond_consumer,200,10,131,standard,44618.0
4cond_producer,200,10,131,standard,44634.0
4cond_consumer,200,10,132,standard,44228.0
4cond_producer,200,10,132,standard,45260.0
4cond_consumer,200,10,133,standard,291320.0
4cond_producer,200,10,133,standard,45986.0
4cond_consumer,200,10,134,standard,46302.0
4cond_producer,200,10,134,standard,1250073.0
4cond_consumer,200,10,135,standard,45913.0
4cond_producer,200,10,135,standard,551109.0
4cond_consumer,200,10,136,standard,203829.0
4cond_producer,200,10,136,standard,495221.0
4cond_consumer,200,10,137,standard,46306.0
4cond_producer,200,10,137,standard,295587.0
4cond_consumer,200,10,138,standard,230237.0
4cond_producer,200,10,138,standard,49024.0
4cond_consumer,200,10,139,standard,47295.0
4cond_producer,200,10,139,standard,47821.0
4cond_consumer,200,10,140,standard,107767.0
4cond_producer,200,10,140,standard,51190.0
4cond_consumer,200,10,141,standard,49901.0
4cond_producer,200,10,141,standard,310252.0
4cond_consumer,200,10,142,standard,1200169.0
4cond_producer,200,10,142,standard,1245420.0
4cond_consumer,200,10,143,standard,670309.0
4cond_producer,200,10,143,standard,48800.0
4cond_consumer,200,10,144,standard,490656.0
4cond_producer,200,10,144,standard,1309630.0
4cond_consumer,200,10,145,standard,50415.0
4cond_producer,200,10,145,standard,434266.0
4cond_consumer,200,10,146,standard,52481.0
4cond_producer,200,10,146,standard,698619.0
4cond_consumer,200,10,147,standard,1006658.0
4cond_producer,200,10,147,standard,835694.0
4cond_consumer,200,10,148,standard,1417781.0
4cond_producer,200,10,148,standard,67244.0
4cond_consumer,200,10,149,standard,495710.0
4cond_producer,200,10,149,standard,1056343.0
4cond_consumer,200,10,150,standard,51235.0
4cond_producer,200,10,150,standard,225449.0
4cond_consumer,200,10,151,standard,217560.0
4cond_producer,200,10,151,standard,51091.0
4cond_consumer,200,10,152,standard,51639.0
4cond_producer,200,10,152,standard,50269.0
4cond_consumer,200,10,153,standard,866821.0
4cond_producer,200,10,153,standard,652369.0
4cond_consumer,200,10,154,standard,52718.0
4cond_producer,200,10,154,standard,51869.0
4cond_consumer,200,10,155,standard,53088.0
4cond_producer,200,10,155,standard,53259.0
4cond_consumer,200,10,156,standard,86549.0
4cond_producer,200,10,156,standard,52381.0
4cond_consumer,200,10,157,standard,665562.0
4cond_producer,200,10,157,standard,54258.0
4cond_consumer,200,10,158,standard,54196.0
4cond_producer,200,10,158,standard,53657.0
4cond_consumer,200,10,159,standard,54018.0
4cond_producer,200,10,159,standard,356266.0
4cond_consumer,200,10,160,standard,461226.0
4cond_producer,200,10,160,standard,509991.0
4cond_consumer,200,10,161,standard,53894.0
4cond_producer,200,10,161,standard,244142.0
4cond_consumer,200,10,162,standard,54601.0
4cond_producer,200,10,162,standard,53785.0
4cond_consumer,200,10,163,standard,2002480.0
4cond_producer,200,10,163,standard,54668.0
4cond_consumer,200,10,164,standard,992025.0
4cond_producer,200,10,164,standard,56140.0
4cond_consumer,200,10,165,standard,55188.0
4cond_producer,200,10,165,standard,58479.0
4cond_consumer,200,10,166,standard,474395.0
4cond_producer,200,10,166,standard,55219.0
4cond_consumer,200,10,167,standard,477246.0
4cond_producer,200,10,167,standard,57100.0
4cond_consumer,200,10,168,standard,1158443.0
4cond_producer,200,10,168,standard,56755.0
4cond_consumer,200,10,169,standard,56242.0
4cond_producer,200,10,169,standard,56445.0
4cond_consumer,200,10,170,standard,1835549.0
4cond_producer,200,10,170,standard,207535.0
4cond_consumer,200,10,171,standard,64575.0
4cond_producer,200,10,171,standard,56414.0
4cond_consumer,200,10,172,standard,854966.0
4cond_producer,200,10,172,standard,59274.0
4cond_consumer,200,10,173,standard,58602.0
4cond_producer,200,10,173,standard,971792.0
4cond_consumer,200,10,174,standard,440443.0
4cond_producer,200,10,174,standard,59581.0
4cond_consumer,200,10,175,standard,111511.0
4cond_producer,200,10,175,standard,58644.0
4cond_consumer,200,10,176,standard,567063.0
4cond_producer,200,10,176,standard,60208.0
4cond_consumer,200,10,177,standard,60029.0
4cond_producer,200,10,177,standard,273317.0
4cond_consumer,200,10,178,standard,895159.0
4cond_producer,200,10,178,standard,946339.0
4cond_consumer,200,10,179,standard,59835.0
4cond_producer,200,10,179,standard,288574.0
4cond_consumer,200,10,180,standard,377564.0
4cond_producer,200,10,180,standard,458528.0
4cond_consumer,200,10,181,standard,59049.0
4cond_producer,200,10,181,standard,60217.0
4cond_consumer,200,10,182,standard,147841.0
4cond_producer,200,10,182,standard,382442.0
4cond_consumer,200,10,183,standard,64746.0
4cond_producer,200,10,183,standard,61071.0
4cond_consumer,200,10,184,standard,61406.0
4cond_producer,200,10,184,standard,62531.0
4cond_consumer,200,10,185,standard,1128864.0
4cond_producer,200,10,185,standard,301079.0
4cond_consumer,200,10,186,standard,61692.0
4cond_producer,200,10,186,standard,61472.0
4cond_consumer,200,10,187,standard,1228616.0
4cond_producer,200,10,187,standard,76735.0
4cond_consumer,200,10,188,standard,79053.0
4cond_producer,200,10,188,standard,62646.0
4cond_consumer,200,10,189,standard,771483.0
4cond_producer,200,10,189,standard,1112055.0
4cond_consumer,200,10,190,standard,243151.0
4cond_producer,200,10,190,standard,1008295.0
4cond_consumer,200,10,191,standard,62322.0
4cond_producer,200,10,191,standard,661145.0
4cond_consumer,200,10,192,standard,484820.0
4cond_producer,200,10,192,standard,63759.0
4cond_consumer,200,10,193,standard,698948.0
4cond_producer,200,10,193,standard,152831.0
4cond_consumer,200,10,194,standard,338453.0
4cond_producer,200,10,194,standard,62931.0
4cond_consumer,200,10,195,standard,206601.0
4cond_producer,200,10,195,standard,330607.0
4cond_consumer,200,10,196,standard,64678.0
4cond_producer,200,10,196,standard,63798.0
4cond_consumer,200,10,197,standard,791538.0
4cond_producer,200,10,197,standard,2284270.0
4cond_consumer,200,10,198,standard,65231.0
4cond_producer,200,10,198,standard,65214.0
4cond_consumer,200,10,199,standard,1075417.0
4cond_producer,200,10,199,standard,64787.0
3lock_consumer,200,10,1,secure,61196.0
3lock_producer,200,10,1,secure,60566.0
3lock_consumer,200,10,2,secure,56967.0
3lock_producer,200,10,2,secure,58809.0
3lock_consumer,200,10,3,secure,59771.0
3lock_producer,200,10,3,secure,58679.0
3lock_consumer,200,10,4,secure,58906.0
3lock_producer,200,10,4,secure,56298.0
3lock_consumer,200,10,5,secure,58141.0
3lock_producer,200,10,5,secure,61026.0
3lock_consumer,200,10,6,secure,59552.0
3lock_producer,200,10,6,secure,61811.0
3lock_consumer,200,10,7,secure,59028.0
3lock_producer,200,10,7,secure,61966.0
3lock_consumer,200,10,8,secure,58115.0
3lock_producer,200,10,8,secure,59839.0
3lock_consumer,200,10,9,secure,59655.0
3lock_producer,200,10,9,secure,59760.0
3lock_consumer,200,10,10,secure,60387.0
3lock_producer,200,10,10,secure,58491.0
3lock_consumer,200,10,11,secure,59345.0
3lock_producer,200,10,11,secure,62672.0
3lock_consumer,200,10,12,secure,61790.0
3lock_producer,200,10,12,secure,61016.0
3lock_consumer,200,10,13,secure,61311.0
3lock_producer,200,10,13,secure,59438.0
3lock_consumer,200,10,14,secure,58419.0
3lock_producer,200,10,14,secure,58436.0
3lock_consumer,200,10,15,secure,61391.0
3lock_producer,200,10,15,secure,61521.0
3lock_consumer,200,10,16,secure,59194.0
3lock_producer,200,10,16,secure,60863.0
3lock_consumer,200,10,17,secure,60901.0
3lock_producer,200,10,17,secure,58621.0
3lock_consumer,200,10,18,secure,59163.0
3lock_producer,200,10,18,secure,61153.0
3lock_consumer,200,10,19,secure,60000.0
3lock_producer,200,10,19,secure,59609.0
3lock_consumer,200,10,20,secure,60644.0
3lock_producer,200,10,20,secure,58136.0
3lock_consumer,200,10,21,secure,56944.0
3lock_producer,200,10,21,secure,66062.0
3lock_consumer,200,10,22,secure,60420.0
3lock_producer,200,10,22,secure,61061.0
3lock_consumer,200,10,23,secure,64940.0
3lock_producer,200,10,23,secure,62135.0
3lock_consumer,200,10,24,secure,61390.0
3lock_producer,200,10,24,secure,60160.0
3lock_consumer,200,10,25,secure,61016.0
3lock_producer,200,10,25,secure,59150.0
3lock_consumer,200,10,26,secure,60596.0
3lock_producer,200,10,26,secure,59416.0
3lock_consumer,200,10,27,secure,60115.0
3lock_producer,200,10,27,secure,58946.0
3lock_consumer,200,10,28,secure,60367.0
3lock_producer,200,10,28,secure,61005.0
3lock_consumer,200,10,29,secure,61771.0
3lock_producer,200,10,29,secure,58515.0
3lock_consumer,200,10,30,secure,60766.0
3lock_producer,200,10,30,secure,57326.0
3lock_consumer,200,10,31,secure,63063.0
3lock_producer,200,10,31,secure,58943.0
3lock_consumer,200,10,32,secure,60072.0
3lock_producer,200,10,32,secure,60412.0
3lock_consumer,200,10,33,secure,62103.0
3lock_producer,200,10,33,secure,66627.0
3lock_consumer,200,10,34,secure,60396.0
3lock_producer,200,10,34,secure,62135.0
3lock_consumer,200,10,35,secure,61303.0
3lock_producer,200,10,35,secure,60285.0
3lock_consumer,200,10,36,secure,59235.0
3lock_producer,200,10,36,secure,62147.0
3lock_consumer,200,10,37,secure,59795.0
3lock_producer,200,10,37,secure,59260.0
3lock_consumer,200,10,38,secure,62845.0
3lock_producer,200,10,38,secure,63100.0
3lock_consumer,200,10,39,secure,60163.0
3lock_producer,200,10,39,secure,63340.0
3lock_consumer,200,10,40,secure,62019.0
3lock_producer,200,10,40,secure,57737.0
3lock_consumer,200,10,41,secure,63291.0
3lock_producer,200,10,41,secure,62266.0
3lock_consumer,200,10,42,secure,60547.0
3lock_producer,200,10,42,secure,60567.0
3lock_consumer,200,10,43,secure,60440.0
3lock_producer,200,10,43,secure,62791.0
3lock_consumer,200,10,44,secure,59142.0
3lock_producer,200,10,44,secure,60846.0
3lock_consumer,200,10,45,secure,64065.0
3lock_producer,200,10,45,secure,64322.0
3lock_consumer,200,10,46,secure,65269.0
3lock_producer,200,10,46,secure,59577.0
3lock_consumer,200,10,47,secure,60515.0
3lock_producer,200,10,47,secure,59651.0
3lock_consumer,200,10,48,secure,59406.0
3lock_producer,200,10,48,secure,60465.0
3lock_consumer,200,10,49,secure,61571.0
3lock_producer,200,10,49,secure,58616.0
3lock_consumer,200,10,50,secure,64658.0
3lock_producer,200,10,50,secure,61039.0
3lock_consumer,200,10,51,secure,61277.0
3lock_producer,200,10,51,secure,62861.0
3lock_consumer,200,10,52,secure,59659.0
3lock_producer,200,10,52,secure,61157.0
3lock_consumer,200,10,53,secure,61744.0
3lock_producer,200,10,53,secure,61809.0
3lock_consumer,200,10,54,secure,64608.0
3lock_producer,200,10,54,secure,65565.0
3lock_consumer,200,10,55,secure,60738.0
3lock_producer,200,10,55,secure,62491.0
3lock_consumer,200,10,56,secure,60367.0
3lock_producer,200,10,56,secure,59594.0
3lock_consumer,200,10,57,secure,63217.0
3lock_producer,200,10,57,secure,61223.0
3lock_consumer,200,10,58,secure,59358.0
3lock_producer,200,10,58,secure,61143.0
3lock_consumer,200,10,59,secure,61864.0
3lock_producer,200,10,59,secure,63225.0
3lock_consumer,200,10,60,secure,61758.0
3lock_producer,200,10,60,secure,59042.0
3lock_consumer,200,10,61,secure,59649.0
3lock_producer,200,10,61,secure,62308.0
3lock_consumer,200,10,62,secure,64116.0
3lock_producer,200,10,62,secure,60645.0
3lock_consumer,200,10,63,secure,62393.0
3lock_producer,200,10,63,secure,62341.0
3lock_consumer,200,10,64,secure,64126.0
3lock_producer,200,10,64,secure,61675.0
3lock_consumer,200,10,65,secure,60981.0
3lock_producer,200,10,65,secure,59898.0
3lock_consumer,200,10,66,secure,62164.0
3lock_producer,200,10,66,secure,58868.0
3lock_consumer,200,10,67,secure,63183.0
3lock_producer,200,10,67,secure,62428.0
3lock_consumer,200,10,68,secure,62177.0
3lock_producer,200,10,68,secure,62428.0
3lock_consumer,200,10,69,secure,61978.0
3lock_producer,200,10,69,secure,63136.0
3lock_consumer,200,10,70,secure,59671.0
3lock_producer,200,10,70,secure,61640.0
3lock_consumer,200,10,71,secure,61707.0
3lock_producer,200,10,71,secure,62055.0
3lock_consumer,200,10,72,secure,67570.0
3lock_producer,200,10,72,secure,61293.0
3lock_consumer,200,10,73,secure,63031.0
3lock_producer,200,10,73,secure,64741.0
3lock_consumer,200,10,74,secure,64438.0
3lock_producer,200,10,74,secure,64011.0
3lock_consumer,200,10,75,secure,65357.0
3lock_producer,200,10,75,secure,63084.0
3lock_consumer,200,10,76,secure,62234.0
3lock_producer,200,10,76,secure,61928.0
3lock_consumer,200,10,77,secure,62095.0
3lock_producer,200,10,77,secure,67143.0
3lock_consumer,200,10,78,secure,63237.0
3lock_producer,200,10,78,secure,61907.0
3lock_consumer,200,10,79,secure,62098.0
3lock_producer,200,10,79,secure,62753.0
3lock_consumer,200,10,80,secure,62720.0
3lock_producer,200,10,80,secure,59892.0
3lock_consumer,200,10,81,secure,61169.0
3lock_producer,200,10,81,secure,62654.0
3lock_consumer,200,10,82,secure,65337.0
3lock_producer,200,10,82,secure,65381.0
3lock_consumer,200,10,83,secure,63793.0
3lock_producer,200,10,83,secure,63198.0
3lock_consumer,200,10,84,secure,63193.0
3lock_producer,200,10,84,secure,62710.0
3lock_consumer,200,10,85,secure,62522.0
3lock_producer,200,10,85,secure,62956.0
3lock_consumer,200,10,86,secure,62079.0
3lock_producer,200,10,86,secure,64924.0
3lock_consumer,200,10,87,secure,66542.0
3lock_producer,200,10,87,secure,59381.0
3lock_consumer,200,10,88,secure,62607.0
3lock_producer,200,10,88,secure,60476.0
3lock_consumer,200,10,89,secure,63801.0
3lock_producer,200,10,89,secure,61413.0
3lock_consumer,200,10,90,secure,61751.0
3lock_producer,200,10,90,secure,61873.0
3lock_consumer,200,10,91,secure,61821.0
3lock_producer,200,10,91,secure,64927.0
3lock_consumer,200,10,92,secure,62219.0
3lock_producer,200,10,92,secure,62216.0
3lock_consumer,200,10,93,secure,62373.0
3lock_producer,200,10,93,secure,66561.0
3lock_consumer,200,10,94,secure,64549.0
3lock_producer,200,10,94,secure,65589.0
3lock_consumer,200,10,95,secure,64582.0
3lock_producer,200,10,95,secure,62996.0
3lock_consumer,200,10,96,secure,63373.0
3lock_producer,200,10,96,secure,64069.0
3lock_consumer,200,10,97,secure,63737.0
3lock_producer,200,10,97,secure,65490.0
3lock_consumer,200,10,98,secure,62431.0
3lock_producer,200,10,98,secure,65179.0
3lock_consumer,200,10,99,secure,63167.0
3lock_producer,200,10,99,secure,63781.0
3lock_consumer,200,10,100,secure,63381.0
3lock_producer,200,10,100,secure,62463.0
3lock_consumer,200,10,101,secure,65299.0
3lock_producer,200,10,101,secure,63237.0
3lock_consumer,200,10,102,secure,61164.0
3lock_producer,200,10,102,secure,65886.0
3lock_consumer,200,10,103,secure,63305.0
3lock_producer,200,10,103,secure,65530.0
3lock_consumer,200,10,104,secure,61416.0
3lock_producer,200,10,104,secure,61966.0
3lock_consumer,200,10,105,secure,61693.0
3lock_producer,200,10,105,secure,61825.0
3lock_consumer,200,10,106,secure,62284.0
3lock_producer,200,10,106,secure,64156.0
3lock_consumer,200,10,107,secure,64439.0
3lock_producer,200,10,107,secure,64706.0
3lock_consumer,200,10,108,secure,64487.0
3lock_producer,200,10,108,secure,66405.0
3lock_consumer,200,10,109,secure,62003.0
3lock_producer,200,10,109,secure,63446.0
3lock_consumer,200,10,110,secure,63814.0
3lock_producer,200,10,110,secure,62494.0
3lock_consumer,200,10,111,secure,62374.0
3lock_producer,200,10,111,secure,62137.0
3lock_consumer,200,10,112,secure,64149.0
3lock_producer,200,10,112,secure,62305.0
3lock_consumer,200,10,113,secure,61374.0
3lock_producer,200,10,113,secure,67448.0
3lock_consumer,200,10,114,secure,62336.0
3lock_producer,200,10,114,secure,62389.0
3lock_consumer,200,10,115,secure,63819.0
3lock_producer,200,10,115,secure,63158.0
3lock_consumer,200,10,116,secure,64615.0
3lock_producer,200,10,116,secure,63893.0
3lock_consumer,200,10,117,secure,63963.0
3lock_producer,200,10,117,secure,66820.0
3lock_consumer,200,10,118,secure,63651.0
3lock_producer,200,10,118,secure,68469.0
3lock_consumer,200,10,119,secure,61621.0
3lock_producer,200,10,119,secure,66183.0
3lock_consumer,200,10,120,secure,66522.0
3lock_producer,200,10,120,secure,67685.0
3lock_consumer,200,10,121,secure,67495.0
3lock_producer,200,10,121,secure,66040.0
3lock_consumer,200,10,122,secure,64862.0
3lock_producer,200,10,122,secure,63916.0
3lock_consumer,200,10,123,secure,65815.0
3lock_producer,200,10,123,secure,63730.0
3lock_consumer,200,10,124,secure,67823.0
3lock_producer,200,10,124,secure,66459.0
3lock_consumer,200,10,125,secure,63572.0
3lock_producer,200,10,125,secure,64337.0
3lock_consumer,200,10,126,secure,64064.0
3lock_producer,200,10,126,secure,65133.0
3lock_consumer,200,10,127,secure,66137.0
3lock_producer,200,10,127,secure,61266.0
3lock_consumer,200,10,128,secure,63608.0
3lock_producer,200,10,128,secure,64116.0
3lock_consumer,200,10,129,secure,65990.0
3lock_producer,200,10,129,secure,66707.0
3lock_consumer,200,10,130,secure,64757.0
3lock_producer,200,10,130,secure,65596.0
3lock_consumer,200,10,131,secure,67939.0
3lock_producer,200,10,131,secure,63475.0
3lock_consumer,200,10,132,secure,66673.0
3lock_producer,200,10,132,secure,62950.0
3lock_consumer,200,10,133,secure,66226.0
3lock_producer,200,10,133,secure,63678.0
3lock_consumer,200,10,134,secure,69310.0
3lock_producer,200,10,134,secure,61865.0
3lock_consumer,200,10,135,secure,65477.0
3lock_producer,200,10,135,secure,62164.0
3lock_consumer,200,10,136,secure,65857.0
3lock_producer,200,10,136,secure,63816.0
3lock_consumer,200,10,137,secure,63233.0
3lock_producer,200,10,137,secure,63241.0
3lock_consumer,200,10,138,secure,69058.0
3lock_producer,200,10,138,secure,63968.0
3lock_consumer,200,10,139,secure,66786.0
3lock_producer,200,10,139,secure,67783.0
3lock_consumer,200,10,140,secure,63501.0
3lock_producer,200,10,140,secure,65260.0
3lock_consumer,200,10,141,secure,65922.0
3lock_producer,200,10,141,secure,66462.0
3lock_consumer,200,10,142,secure,63236.0
3lock_producer,200,10,142,secure,67189.0
3lock_consumer,200,10,143,secure,65204.0
3lock_producer,200,10,143,secure,66936.0
3lock_consumer,200,10,144,secure,66852.0
3lock_producer,200,10,144,secure,63718.0
3lock_consumer,200,10,145,secure,65747.0
3lock_producer,200,10,145,secure,66321.0
3lock_consumer,200,10,146,secure,64531.0
3lock_producer,200,10,146,secure,68078.0
3lock_consumer,200,10,147,secure,66027.0
3lock_producer,200,10,147,secure,63952.0
3lock_consumer,200,10,148,secure,66807.0
3lock_producer,200,10,148,secure,67746.0
3lock_consumer,200,10,149,secure,65728.0
3lock_producer,200,10,149,secure,64684.0
3lock_consumer,200,10,150,secure,65578.0
3lock_producer,200,10,150,secure,65754.0
3lock_consumer,200,10,151,secure,65681.0
3lock_producer,200,10,151,secure,65912.0
3lock_consumer,200,10,152,secure,65419.0
3lock_producer,200,10,152,secure,66102.0
3lock_consumer,200,10,153,secure,62986.0
3lock_producer,200,10,153,secure,65782.0
3lock_consumer,200,10,154,secure,64694.0
3lock_producer,200,10,154,secure,65507.0
3lock_consumer,200,10,155,secure,67405.0
3lock_producer,200,10,155,secure,67828.0
3lock_consumer,200,10,156,secure,65453.0
3lock_producer,200,10,156,secure,66514.0
3lock_consumer,200,10,157,secure,67719.0
3lock_producer,200,10,157,secure,66446.0
3lock_consumer,200,10,158,secure,66939.0
3lock_producer,200,10,158,secure,70214.0
3lock_consumer,200,10,159,secure,66594.0
3lock_producer,200,10,159,secure,65928.0
3lock_consumer,200,10,160,secure,63803.0
3lock_producer,200,10,160,secure,65706.0
3lock_consumer,200,10,161,secure,66748.0
3lock_producer,200,10,161,secure,65918.0
3lock_consumer,200,10,162,secure,67800.0
3lock_producer,200,10,162,secure,67417.0
3lock_consumer,200,10,163,secure,69336.0
3lock_producer,200,10,163,secure,68942.0
3lock_consumer,200,10,164,secure,66645.0
3lock_producer,200,10,164,secure,67457.0
3lock_consumer,200,10,165,secure,68805.0
3lock_producer,200,10,165,secure,65825.0
3lock_consumer,200,10,166,secure,67744.0
3lock_producer,200,10,166,secure,65343.0
3lock_consumer,200,10,167,secure,67113.0
3lock_producer,200,10,167,secure,67866.0
3lock_consumer,200,10,168,secure,68878.0
3lock_producer,200,10,168,secure,66868.0
3lock_consumer,200,10,169,secure,70338.0
3lock_producer,200,10,169,secure,64747.0
3lock_consumer,200,10,170,secure,65927.0
3lock_producer,200,10,170,secure,67225.0
3lock_consumer,200,10,171,secure,65598.0
3lock_producer,200,10,171,secure,71091.0
3lock_consumer,200,10,172,secure,67882.0
3lock_producer,200,10,172,secure,68939.0
3lock_consumer,200,10,173,secure,66959.0
3lock_producer,200,10,173,secure,69967.0
3lock_consumer,200,10,174,secure,69716.0
3lock_producer,200,10,174,secure,69463.0
3lock_consumer,200,10,175,secure,68634.0
3lock_producer,200,10,175,secure,67172.0
3lock_consumer,200,10,176,secure,68945.0
3lock_producer,200,10,176,secure,64375.0
3lock_consumer,200,10,177,secure,66657.0
3lock_producer,200,10,177,secure,67200.0
3lock_consumer,200,10,178,secure,66768.0
3lock_producer,200,10,178,secure,69477.0
3lock_consumer,200,10,179,secure,68111.0
3lock_producer,200,10,179,secure,67823.0
3lock_consumer,200,10,180,secure,68331.0
3lock_producer,200,10,180,secure,68305.0
3lock_consumer,200,10,181,secure,66821.0
3lock_producer,200,10,181,secure,68541.0
3lock_consumer,200,10,182,secure,67475.0
3lock_producer,200,10,182,secure,68119.0
3lock_consumer,200,10,183,secure,64470.0
3lock_producer,200,10,183,secure,69392.0
3lock_consumer,200,10,184,secure,66805.0
3lock_producer,200,10,184,secure,70687.0
3lock_consumer,200,10,185,secure,69023.0
3lock_producer,200,10,185,secure,71156.0
3lock_consumer,200,10,186,secure,71532.0
3lock_producer,200,10,186,secure,69496.0
3lock_consumer,200,10,187,secure,66996.0
3lock_producer,200,10,187,secure,70660.0
3lock_consumer,200,10,188,secure,70527.0
3lock_producer,200,10,188,secure,68289.0
3lock_consumer,200,10,189,secure,69797.0
3lock_producer,200,10,189,secure,69991.0
3lock_consumer,200,10,190,secure,70631.0
3lock_producer,200,10,190,secure,66472.0
3lock_consumer,200,10,191,secure,67180.0
3lock_producer,200,10,191,secure,67081.0
3lock_consumer,200,10,192,secure,69191.0
3lock_producer,200,10,192,secure,69904.0
3lock_consumer,200,10,193,secure,69225.0
3lock_producer,200,10,193,secure,68660.0
3lock_consumer,200,10,194,secure,66987.0
3lock_producer,200,10,194,secure,68860.0
3lock_consumer,200,10,195,secure,68590.0
3lock_producer,200,10,195,secure,71391.0
3lock_consumer,200,10,196,secure,68817.0
3lock_producer,200,10,196,secure,69535.0
3lock_consumer,200,10,197,secure,68534.0
3lock_producer,200,10,197,secure,70559.0
3lock_consumer,200,10,198,secure,72421.0
3lock_producer,200,10,198,secure,66220.0
3lock_consumer,200,10,199,secure,71092.0
3lock_producer,200,10,199,secure,70739.0
2cond_consumer,200,10,1,secure,2856.0
2cond_producer,200,10,1,secure,2425.0
2cond_consumer,200,10,2,secure,4004.0
2cond_producer,200,10,2,secure,3941.0
2cond_consumer,200,10,3,secure,4726.0
2cond_producer,200,10,3,secure,4907.0
2cond_consumer,200,10,4,secure,6684.0
2cond_producer,200,10,4,secure,6863.0
2cond_consumer,200,10,5,secure,8175.0
2cond_producer,200,10,5,secure,8254.0
2cond_consumer,200,10,6,secure,8586.0
2cond_producer,200,10,6,secure,9042.0
2cond_consumer,200,10,7,secure,9380.0
2cond_producer,200,10,7,secure,9753.0
2cond_consumer,200,10,8,secure,11538.0
2cond_producer,200,10,8,secure,11828.0
